DateCode,FeatureName,Energy Type,Value
2020,Shetland Islands,Bioenergy & Wastes,31.296
2020,Shetland Islands,Coal,5.881
2020,Shetland Islands,Electricity,255.85
2020,Shetland Islands,Gas,0.0
2020,Shetland Islands,Manufactured Fuels,2.508
2020,Shetland Islands,Petroleum Products,328.351
2020,South Ayrshire,Bioenergy & Wastes,53.623999999999995
2020,South Ayrshire,Coal,3.0
2020,South Ayrshire,Electricity,660.174
2020,South Ayrshire,Gas,1301.429
2020,South Ayrshire,Manufactured Fuels,6.074
2020,South Ayrshire,Petroleum Products,909.874
2020,South Lanarkshire,Bioenergy & Wastes,193.589
2020,South Lanarkshire,Coal,12.106
2020,South Lanarkshire,Electricity,1581.013
2020,South Lanarkshire,Gas,2547.771
2020,South Lanarkshire,Manufactured Fuels,13.732
2020,South Lanarkshire,Petroleum Products,2469.594
2020,Stirling,Bioenergy & Wastes,747.471
2020,Stirling,Coal,4.413
2020,Stirling,Electricity,673.775
2020,Stirling,Gas,1217.5710000000001
2020,Stirling,Manufactured Fuels,5.037
2020,Stirling,Petroleum Products,947.391
2020,West Dunbartonshire,Bioenergy & Wastes,24.743000000000002
2020,West Dunbartonshire,Coal,0.16200000000000003
2020,West Dunbartonshire,Electricity,504.15
2020,West Dunbartonshire,Gas,761.931
2020,West Dunbartonshire,Manufactured Fuels,0.633
2020,West Dunbartonshire,Petroleum Products,448.09499999999997
2020,West Lothian,Bioenergy & Wastes,86.548
2020,West Lothian,Coal,2.488
2020,West Lothian,Electricity,1180.66
2020,West Lothian,Gas,1798.285
2020,West Lothian,Manufactured Fuels,8.16
2020,West Lothian,Petroleum Products,1347.124
