FeatureName,DateCode,Value,Energy Type,Energy Consuming Sector
East Lothian,2014,95.599,Gas,Commercial
East Lothian,2017,55.26,Bioenergy & Wastes,Commercial
East Lothian,2016,47.768,Petroleum Products,Industrial
East Lothian,2017,79.741,Bioenergy & Wastes,Industrial
East Lothian,2016,0.685,Manufactured Fuels,Industrial
East Lothian,2016,1.159,Petroleum Products,Commercial
East Lothian,2017,66.633,Gas,Commercial
East Lothian,2017,144.59,Gas,Industrial
East Lothian,2017,0.168,Coal,Commercial
East Lothian,2017,576.843,Coal,Industrial
East Lothian,2016,20.658,Bioenergy & Wastes,Commercial
East Lothian,2016,29.81,Bioenergy & Wastes,Industrial
East Lothian,2015,1.448,Petroleum Products,Commercial
East Lothian,2015,56.044,Petroleum Products,Industrial
East Lothian,2016,62.834,Gas,Commercial
East Lothian,2016,136.346,Gas,Industrial
East Lothian,2016,0.244,Coal,Commercial
East Lothian,2016,572.946,Coal,Industrial
East Lothian,2008,4.02,Coal,Domestic
East Lothian,2008,0.126,Coal,Agriculture
East Lothian,2008,0.0,Coal,Rail
East Lothian,2008,1.373,Coal,Public Sector
East Lothian,2007,34.427,Petroleum Products,Rail
East Lothian,2007,0.846,Petroleum Products,Public Sector
East Lothian,2008,5.647,Bioenergy & Wastes,Domestic
East Lothian,2007,772.341,Petroleum Products,Road Transport
East Lothian,2008,34.069,Petroleum Products,Agriculture
East Lothian,2008,5.871,Manufactured Fuels,Domestic
East Lothian,2008,0.631,Petroleum Products,Public Sector
East Lothian,2008,66.656,Petroleum Products,Domestic
East Lothian,2008,318.639,Electricity,Industrial & Commercial
East Lothian,2008,203.827,Electricity,Domestic
East Lothian,2008,629.043,Gas,Domestic
East Lothian,2007,0.101,Coal,Agriculture
East Lothian,2007,8.283,Bioenergy & Wastes,Domestic
East Lothian,2007,1.475,Coal,Public Sector
East Lothian,2007,3.802,Coal,Domestic
East Lothian,2006,0.913,Petroleum Products,Public Sector
East Lothian,2006,72.05,Petroleum Products,Domestic
East Lothian,2006,748.33,Petroleum Products,Road Transport
East Lothian,2006,35.658,Petroleum Products,Rail
East Lothian,2007,5.247,Manufactured Fuels,Domestic
East Lothian,2007,657.176,Gas,Domestic
East Lothian,2007,61.516,Petroleum Products,Domestic
East Lothian,2007,34.821,Petroleum Products,Agriculture
East Lothian,2007,207.875,Electricity,Domestic
East Lothian,2007,0.0,Coal,Rail
East Lothian,2007,299.821,Electricity,Industrial & Commercial
East Lothian,2010,1.474,Coal,Public Sector
East Lothian,2010,4.205,Coal,Domestic
East Lothian,2010,198.557,Electricity,Domestic
East Lothian,2010,0.0,Coal,Rail
East Lothian,2009,705.653,Petroleum Products,Road Transport
East Lothian,2009,34.396,Petroleum Products,Rail
East Lothian,2010,0.039,Coal,Agriculture
East Lothian,2010,8.272,Bioenergy & Wastes,Domestic
East Lothian,2010,73.935,Petroleum Products,Domestic
East Lothian,2010,34.643,Petroleum Products,Agriculture
East Lothian,2010,34.801,Petroleum Products,Rail
East Lothian,2010,0.205,Petroleum Products,Public Sector
East Lothian,2010,583.317,Gas,Domestic
East Lothian,2010,263.605,Electricity,Industrial & Commercial
East Lothian,2010,3.689,Manufactured Fuels,Domestic
East Lothian,2009,4.028,Coal,Domestic
East Lothian,2009,0.0,Coal,Agriculture
East Lothian,2009,0.0,Coal,Rail
East Lothian,2009,1.439,Coal,Public Sector
East Lothian,2008,738.168,Petroleum Products,Road Transport
East Lothian,2008,34.421,Petroleum Products,Rail
East Lothian,2009,6.092,Bioenergy & Wastes,Domestic
East Lothian,2009,34.291,Petroleum Products,Agriculture
East Lothian,2009,3.476,Manufactured Fuels,Domestic
East Lothian,2009,0.314,Petroleum Products,Public Sector
East Lothian,2009,64.663,Petroleum Products,Domestic
East Lothian,2009,266.677,Electricity,Industrial & Commercial
East Lothian,2009,198.886,Electricity,Domestic
East Lothian,2009,585.411,Gas,Domestic
East Lothian,2006,10.362,Bioenergy & Wastes,Domestic
East Lothian,2005,716.838,Petroleum Products,Road Transport
East Lothian,2006,3.321,Coal,Domestic
East Lothian,2006,0.126,Coal,Agriculture
East Lothian,2005,67.372,Petroleum Products,Domestic
East Lothian,2005,38.362,Petroleum Products,Agriculture
East Lothian,2005,35.49,Petroleum Products,Rail
East Lothian,2005,1.479,Petroleum Products,Public Sector
East Lothian,2006,654.246,Gas,Domestic
East Lothian,2006,296.146,Electricity,Industrial & Commercial
East Lothian,2006,36.637,Petroleum Products,Agriculture
East Lothian,2006,5.606,Manufactured Fuels,Domestic
East Lothian,2006,0.0,Coal,Rail
East Lothian,2006,1.329,Coal,Public Sector
East Lothian,2006,207.84,Electricity,Domestic
East Lothian,2005,0.226,Coal,Agriculture
East Lothian,2005,9.21,Bioenergy & Wastes,Domestic
East Lothian,2005,288.377,Electricity,Industrial & Commercial
East Lothian,2005,210.933,Electricity,Domestic
East Lothian,2005,5.941,Manufactured Fuels,Domestic
East Lothian,2005,662.108,Gas,Domestic
East Lothian,2005,1.473,Coal,Public Sector
East Lothian,2005,3.693,Coal,Domestic
East Lothian,2005,0.0,Coal,Rail
East Lothian,2017,32.753,Petroleum Products,Rail
East Lothian,2017,791.692,Petroleum Products,Road Transport
East Lothian,2017,49.315,Petroleum Products,Domestic
East Lothian,2017,0.142,Petroleum Products,Public Sector
East Lothian,2018,3.103,Coal,Domestic
East Lothian,2018,0.232,Coal,Public Sector
East Lothian,2018,15.628,Bioenergy & Wastes,Domestic
East Lothian,2018,0.0,Coal,Agriculture
East Lothian,2017,189.845,Electricity,Domestic
East Lothian,2017,296.46,Electricity,Industrial & Commercial
East Lothian,2017,0.214,Coal,Public Sector
East Lothian,2017,0.0,Coal,Rail
East Lothian,2017,4.649,Manufactured Fuels,Domestic
East Lothian,2017,39.3,Petroleum Products,Agriculture
East Lothian,2017,559.603,Gas,Domestic
East Lothian,2018,785.27,Petroleum Products,Road Transport
East Lothian,2018,123.838,Gas,Industrial
East Lothian,2018,0.143,Petroleum Products,Public Sector
East Lothian,2018,30.903,Petroleum Products,Rail
East Lothian,2018,66.615,Petroleum Products,Industrial
East Lothian,2015,0.0,Coal,Agriculture
East Lothian,2018,0.877,Manufactured Fuels,Industrial
East Lothian,2018,2.939,Petroleum Products,Commercial
East Lothian,2018,295.323,Electricity,Industrial & Commercial
East Lothian,2018,560.034,Gas,Domestic
East Lothian,2018,0.0,Coal,Rail
East Lothian,2018,183.483,Electricity,Domestic
East Lothian,2018,39.134,Petroleum Products,Agriculture
East Lothian,2018,51.731,Petroleum Products,Domestic
East Lothian,2018,4.804,Manufactured Fuels,Domestic
East Lothian,2015,0.155,Petroleum Products,Public Sector
East Lothian,2015,33.527,Petroleum Products,Rail
East Lothian,2015,37.525,Petroleum Products,Agriculture
East Lothian,2015,51.16,Petroleum Products,Domestic
East Lothian,2016,0.0,Coal,Agriculture
East Lothian,2016,3.247,Coal,Domestic
East Lothian,2015,704.876,Petroleum Products,Road Transport
East Lothian,2016,13.325,Bioenergy & Wastes,Domestic
East Lothian,2015,0.0,Coal,Rail
East Lothian,2015,197.422,Electricity,Domestic
East Lothian,2015,3.273,Coal,Domestic
East Lothian,2015,0.197,Coal,Public Sector
East Lothian,2015,525.542,Gas,Domestic
East Lothian,2015,4.284,Manufactured Fuels,Domestic
East Lothian,2015,270.941,Electricity,Industrial & Commercial
East Lothian,2016,33.182,Petroleum Products,Rail
East Lothian,2016,730.118,Petroleum Products,Road Transport
East Lothian,2016,51.743,Petroleum Products,Domestic
East Lothian,2016,0.156,Petroleum Products,Public Sector
East Lothian,2017,0.0,Coal,Agriculture
East Lothian,2017,3.171,Coal,Domestic
East Lothian,2017,13.794,Bioenergy & Wastes,Domestic
East Lothian,2016,187.71,Electricity,Domestic
East Lothian,2016,274.336,Electricity,Industrial & Commercial
East Lothian,2016,0.197,Coal,Public Sector
East Lothian,2016,0.0,Coal,Rail
East Lothian,2016,4.179,Manufactured Fuels,Domestic
East Lothian,2016,39.679,Petroleum Products,Agriculture
East Lothian,2016,541.675,Gas,Domestic
East Lothian,2012,0.0,Coal,Rail
East Lothian,2012,1.345,Coal,Public Sector
East Lothian,2012,260.58,Electricity,Industrial & Commercial
East Lothian,2012,198.301,Electricity,Domestic
East Lothian,2012,8.955,Bioenergy & Wastes,Domestic
East Lothian,2011,688.802,Petroleum Products,Road Transport
East Lothian,2012,3.966,Coal,Domestic
East Lothian,2012,0.041,Coal,Agriculture
East Lothian,2012,0.218,Petroleum Products,Public Sector
East Lothian,2012,56.654,Petroleum Products,Domestic
East Lothian,2012,668.697,Petroleum Products,Road Transport
East Lothian,2012,34.19,Petroleum Products,Rail
East Lothian,2012,4.069,Manufactured Fuels,Domestic
East Lothian,2012,549.52,Gas,Domestic
East Lothian,2012,36.241,Petroleum Products,Agriculture
East Lothian,2011,1.498,Coal,Public Sector
East Lothian,2011,4.153,Coal,Domestic
East Lothian,2011,197.098,Electricity,Domestic
East Lothian,2011,0.0,Coal,Rail
East Lothian,2011,7.331,Bioenergy & Wastes,Domestic
East Lothian,2010,695.179,Petroleum Products,Road Transport
East Lothian,2011,0.04,Coal,Agriculture
East Lothian,2011,56.712,Petroleum Products,Domestic
East Lothian,2011,35.24,Petroleum Products,Agriculture
East Lothian,2011,33.34,Petroleum Products,Rail
East Lothian,2011,0.541,Petroleum Products,Public Sector
East Lothian,2011,545.909,Gas,Domestic
East Lothian,2011,239.721,Electricity,Industrial & Commercial
East Lothian,2011,3.593,Manufactured Fuels,Domestic
East Lothian,2014,194.47,Electricity,Domestic
East Lothian,2014,0.0,Coal,Rail
East Lothian,2014,528.678,Gas,Domestic
East Lothian,2014,273.194,Electricity,Industrial & Commercial
East Lothian,2014,0.0,Coal,Agriculture
East Lothian,2014,9.81,Bioenergy & Wastes,Domestic
East Lothian,2014,1.529,Coal,Public Sector
East Lothian,2014,3.251,Coal,Domestic
East Lothian,2014,34.402,Petroleum Products,Rail
East Lothian,2014,0.145,Petroleum Products,Public Sector
East Lothian,2015,11.865,Bioenergy & Wastes,Domestic
East Lothian,2014,692.205,Petroleum Products,Road Transport
East Lothian,2014,36.164,Petroleum Products,Agriculture
East Lothian,2014,4.088,Manufactured Fuels,Domestic
East Lothian,2014,51.183,Petroleum Products,Domestic
East Lothian,2013,0.0,Coal,Rail
East Lothian,2013,1.465,Coal,Public Sector
East Lothian,2013,274.369,Electricity,Industrial & Commercial
East Lothian,2013,191.792,Electricity,Domestic
East Lothian,2013,0.0,Coal,Agriculture
East Lothian,2013,10.474,Bioenergy & Wastes,Domestic
East Lothian,2013,3.807,Coal,Domestic
East Lothian,2013,0.09,Petroleum Products,Public Sector
East Lothian,2013,58.373,Petroleum Products,Domestic
East Lothian,2013,668.317,Petroleum Products,Road Transport
East Lothian,2013,33.668,Petroleum Products,Rail
East Lothian,2013,3.969,Manufactured Fuels,Domestic
East Lothian,2013,534.244,Gas,Domestic
East Lothian,2013,35.815,Petroleum Products,Agriculture
East Lothian,2020,110.991,Gas,Commercial
East Lothian,2020,136.566,Electricity,Industrial
East Lothian,2020,256.393,Electricity,Industrial & Commercial
East Lothian,2020,4.776,Manufactured Fuels,Domestic
East Lothian,2020,593.109,Gas,Domestic
East Lothian,2020,135.741,Gas,Industrial
East Lothian,2020,0.0,Coal,Rail
East Lothian,2020,119.827,Electricity,Commercial
East Lothian,2020,197.664,Electricity,Domestic
East Lothian,2005,67.202,Bioenergy & Wastes,Commercial
East Lothian,2020,24.502,Petroleum Products,Rail
East Lothian,2020,609.005,Petroleum Products,Road Transport
East Lothian,2005,267.007,Coal,Industrial
East Lothian,2005,1.265,Bioenergy & Wastes,Road Transport
East Lothian,2005,267.37,Bioenergy & Wastes,Industrial
East Lothian,2005,0.175,Coal,Commercial
East Lothian,2020,38.665,Petroleum Products,Agriculture
East Lothian,2020,1.827,Petroleum Products,Commercial
East Lothian,2020,1.15,Manufactured Fuels,Industrial
East Lothian,2020,46.289,Petroleum Products,Industrial
East Lothian,2020,0.0,Petroleum Products,Public Sector
East Lothian,2020,52.84,Petroleum Products,Domestic
East Lothian,2015,150.144,Electricity,Industrial
East Lothian,2016,100.468,Electricity,Commercial
East Lothian,2014,151.367,Electricity,Industrial
East Lothian,2015,120.797,Electricity,Commercial
East Lothian,2017,187.889,Electricity,Industrial
East Lothian,2018,126.935,Electricity,Commercial
East Lothian,2016,173.868,Electricity,Industrial
East Lothian,2017,108.571,Electricity,Commercial
East Lothian,2012,115.103,Electricity,Commercial
East Lothian,2012,145.477,Electricity,Industrial
East Lothian,2011,103.126,Electricity,Commercial
East Lothian,2011,136.596,Electricity,Industrial
East Lothian,2013,151.331,Electricity,Industrial
East Lothian,2014,121.827,Electricity,Commercial
East Lothian,2013,123.038,Electricity,Commercial
East Lothian,2020,0.0,Coal,Agriculture
East Lothian,2020,0.171,Coal,Commercial
East Lothian,2020,95.991,Bioenergy & Wastes,Commercial
East Lothian,2020,143.67,Bioenergy & Wastes,Industrial
East Lothian,2020,322.552,Coal,Industrial
East Lothian,2020,0.205,Coal,Public Sector
East Lothian,2020,2.774,Coal,Domestic
East Lothian,2019,141.078,Electricity,Industrial
East Lothian,2018,168.389,Electricity,Industrial
East Lothian,2019,140.026,Electricity,Commercial
East Lothian,2020,35.775,Bioenergy & Wastes,Road Transport
East Lothian,2020,17.062,Bioenergy & Wastes,Domestic
East Lothian,2019,39.231,Petroleum Products,Agriculture
East Lothian,2019,4.976,Manufactured Fuels,Domestic
East Lothian,2019,0.705,Manufactured Fuels,Industrial
East Lothian,2019,42.739,Petroleum Products,Industrial
East Lothian,2019,0.12,Petroleum Products,Public Sector
East Lothian,2019,2.781,Petroleum Products,Commercial
East Lothian,2019,49.304,Petroleum Products,Domestic
East Lothian,2019,106.767,Gas,Commercial
East Lothian,2019,185.687,Electricity,Domestic
East Lothian,2019,281.104,Electricity,Industrial & Commercial
East Lothian,2019,128.264,Gas,Industrial
East Lothian,2019,577.97,Gas,Domestic
East Lothian,2006,271.439,Bioenergy & Wastes,Industrial
East Lothian,2006,0.245,Coal,Commercial
East Lothian,2005,66.57,Petroleum Products,Industrial
East Lothian,2006,68.225,Bioenergy & Wastes,Commercial
East Lothian,2006,101.008,Gas,Commercial
East Lothian,2006,107.053,Gas,Industrial
East Lothian,2006,333.391,Coal,Industrial
East Lothian,2005,105.954,Gas,Commercial
East Lothian,2019,32.024,Petroleum Products,Rail
East Lothian,2019,783.961,Petroleum Products,Road Transport
East Lothian,2005,218.762,Manufactured Fuels,Industrial
East Lothian,2005,3.856,Petroleum Products,Commercial
East Lothian,2005,112.295,Gas,Industrial
East Lothian,2015,18.93,Bioenergy & Wastes,Road Transport
East Lothian,2016,19.629,Bioenergy & Wastes,Road Transport
East Lothian,2013,20.658,Bioenergy & Wastes,Road Transport
East Lothian,2014,23.726,Bioenergy & Wastes,Road Transport
East Lothian,2019,16.816,Bioenergy & Wastes,Domestic
East Lothian,2017,20.995,Bioenergy & Wastes,Road Transport
East Lothian,2018,29.056,Bioenergy & Wastes,Road Transport
East Lothian,2008,16.811,Bioenergy & Wastes,Road Transport
East Lothian,2009,20.142,Bioenergy & Wastes,Road Transport
East Lothian,2006,3.52,Bioenergy & Wastes,Road Transport
East Lothian,2007,7.025,Bioenergy & Wastes,Road Transport
East Lothian,2011,21.369,Bioenergy & Wastes,Road Transport
East Lothian,2012,17.904,Bioenergy & Wastes,Road Transport
East Lothian,2010,23.102,Bioenergy & Wastes,Road Transport
East Lothian,2019,0.0,Coal,Rail
East Lothian,2019,497.321,Coal,Industrial
East Lothian,2019,0.198,Coal,Public Sector
East Lothian,2019,99.297,Bioenergy & Wastes,Commercial
East Lothian,2019,139.748,Bioenergy & Wastes,Industrial
East Lothian,2019,38.39,Bioenergy & Wastes,Road Transport
East Lothian,2019,0.171,Coal,Commercial
East Lothian,2019,2.914,Coal,Domestic
East Lothian,2019,0.0,Coal,Agriculture
East Lothian,2008,187.831,Electricity,Industrial
East Lothian,2009,115.479,Electricity,Commercial
East Lothian,2007,177.553,Electricity,Industrial
East Lothian,2008,130.807,Electricity,Commercial
East Lothian,2010,112.865,Electricity,Commercial
East Lothian,2010,150.74,Electricity,Industrial
East Lothian,2009,151.198,Electricity,Industrial
East Lothian,2005,116.684,Electricity,Commercial
East Lothian,2005,171.694,Electricity,Industrial
East Lothian,2006,176.757,Electricity,Industrial
East Lothian,2007,122.268,Electricity,Commercial
East Lothian,2006,119.39,Electricity,Commercial
East Renfrewshire,2009,57.285,Gas,Industrial
East Renfrewshire,2009,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2009,0.0,Coal,Industrial
East Renfrewshire,2009,54.05,Gas,Commercial
East Renfrewshire,2010,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2010,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2009,0.109,Petroleum Products,Commercial
East Renfrewshire,2009,13.779,Petroleum Products,Industrial
East Renfrewshire,2008,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2008,0.157,Petroleum Products,Commercial
East Renfrewshire,2008,61.491,Gas,Commercial
East Renfrewshire,2008,65.171,Gas,Industrial
East Renfrewshire,2009,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2009,0.019,Coal,Commercial
East Renfrewshire,2008,15.823,Petroleum Products,Industrial
East Renfrewshire,2009,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2011,0.0,Coal,Industrial
East Renfrewshire,2011,51.009,Gas,Commercial
East Renfrewshire,2011,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2011,0.002,Coal,Commercial
East Renfrewshire,2011,0.124,Petroleum Products,Commercial
East Renfrewshire,2011,12.049,Petroleum Products,Industrial
East Renfrewshire,2011,61.719,Gas,Industrial
East Renfrewshire,2011,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2010,55.871,Gas,Commercial
East Renfrewshire,2010,59.215,Gas,Industrial
East Renfrewshire,2010,0.001,Coal,Commercial
East Renfrewshire,2010,0.0,Coal,Industrial
East Renfrewshire,2010,13.933,Petroleum Products,Industrial
East Renfrewshire,2011,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2010,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2010,0.125,Petroleum Products,Commercial
East Renfrewshire,2006,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2006,0.001,Coal,Commercial
East Renfrewshire,2005,18.773,Petroleum Products,Industrial
East Renfrewshire,2006,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2006,76.876,Gas,Industrial
East Renfrewshire,2006,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2006,0.0,Coal,Industrial
East Renfrewshire,2006,72.535,Gas,Commercial
East Renfrewshire,2005,0.001,Coal,Commercial
East Renfrewshire,2005,0.0,Coal,Industrial
East Renfrewshire,2005,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2005,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2005,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2005,0.227,Petroleum Products,Commercial
East Renfrewshire,2005,72.761,Gas,Commercial
East Renfrewshire,2005,77.115,Gas,Industrial
East Renfrewshire,2007,0.166,Petroleum Products,Commercial
East Renfrewshire,2007,17.417,Petroleum Products,Industrial
East Renfrewshire,2007,67.17,Gas,Industrial
East Renfrewshire,2007,0.0,Manufactured Fuels,Industrial
East Renfrewshire,2008,0.002,Coal,Commercial
East Renfrewshire,2008,0.0,Coal,Industrial
East Renfrewshire,2008,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2008,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2007,0.0,Bioenergy & Wastes,Commercial
East Renfrewshire,2007,0.0,Bioenergy & Wastes,Industrial
East Renfrewshire,2006,0.177,Petroleum Products,Commercial
East Renfrewshire,2006,17.622,Petroleum Products,Industrial
East Renfrewshire,2007,0.0,Coal,Industrial
East Renfrewshire,2007,63.377,Gas,Commercial
